file URL,msID,shelfmark,collection,part,part type,summary,deco description,type,locus,from,to,date,when,notAfter,notBefore,calendar,scribe name(s),scribe code(s),signer name(s),signer code(s),artist name(s),artist code(s),patron name(s),patron code(s),dedicatee name(s),dedicatee code(s),former owner name(s),former owner code(s),donor name(s),donor code(s),other person name(s),other person code(s),artist name(s),artist code(s),other org name(s),other org code(s),placeName(s),place code(s),bibl(s),ref(s),ref URI(s)
manuscript_7674,,,Laud lat,MS_Laud_Lat_95,,,"2-line gold KL monograms on blue and pink backgrounds with white decoration; sprays of foliage and gold discs, in the 15th-century calendar (fols. 16r–21v).",monogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7674,,,Laud lat,MS_Laud_Lat_95,,,"Beatus-initial, occupying two-thirds of the page, decorated with interlace, floral designs and animal heads on gold background (rubbed). Square frame with geometric designs and four medallions with flowers in the corners (one lost owing to the corrosion of green pigment). Opening lines written in large gold letters (rubbed) on alternating pink and blue background.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7674,,,Laud lat,MS_Laud_Lat_95,,,Rubrics in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7674,,,Laud lat,MS_Laud_Lat_95,,,4-line initials at psalm 119 and the first canticle.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7674,,,Laud lat,MS_Laud_Lat_95,,,"9-line initials on gold backgrounds, decorated with floral designs, animal figures and heads, at psalms 26 (fol. 33v), 38 (fol. 39v), 52 (fol. 45v), 80 (fol. 58v) and 97 (fol. 65v).",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7674,,,Laud lat,MS_Laud_Lat_95,,,"Gold KL monogram (5+ lines high) on blue and pink background, with floral designs in white and orange, in the original calendar (fol. 23r).",monogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7675,,,Laud lat,MS_Laud_Lat_96,,,Fine borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7675,,,Laud lat,MS_Laud_Lat_96,,,"Fine initials. ( i. 34, pl. IV) Pächt and Alexander",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7676,,,Laud lat,MS_Laud_Lat_97,,,Coloured initials in red.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7676,,,Laud lat,MS_Laud_Lat_97,,,"Decorated initials, that on fol. 1 repainted ( i. 61). Foliate initials. ‘Silhouette’ initials added, late twelfth century. Fol. 1, ‘silhouette’ initial in red and yellow with penwork decoration, in a yellow border. Pächt and Alexander",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7677,,,Laud lat,MS_Laud_Lat_98,,,Fleuronnée initials.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7677,,,Laud lat,MS_Laud_Lat_98,,,Paraphs in the gloss.,paraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7677,,,Laud lat,MS_Laud_Lat_98,,,Running titles in alternating red and blue capitals.,paratext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7678,,,Laud lat,MS_Laud_Lat_99,,,Space for some initials not filled in.,unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7678,,,Laud lat,MS_Laud_Lat_99,,,"Small red ink initials with very modest decoration (added?), rubrics in red.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7678,,,Laud lat,MS_Laud_Lat_99,,,"Large zoomorphic and foliate painted initials, fols. 1v, 34r, 52v; medium foliate initial, fol. 45v.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7678,,,Laud lat,MS_Laud_Lat_99,,,"Fine initials. ( iii. 1299, pl. CXVIII) Pächt and Alexander",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7679,,,Lawn,MS_Lawn_medieval_1,,,"2- or 3-line arabesque initials, sometimes with elaborate marginal extensions, in red, green-and-red, red-and-blue, green, and blue",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7679,,,Lawn,MS_Lawn_medieval_1,,,"Marginal sketch of intertwining forms, fol. 38r.",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7681,,,Lawn,MS_Lawn_medieval_11,,,Penwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7684,,,Lawn,MS_Lawn_medieval_14,,,Penwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7686,,,Lawn,MS_Lawn_medieval_16-part1,,,Vine-stem decoration; decorated initials. Humanistic script partly by . Felice Feliciano,,,,,,,,,,Felice Feliciano,person_71445653,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7688,,,Lawn,MS_Lawn_medieval_18,,,Penwork in places,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7689,,,Lawn,MS_Lawn_medieval_19,,,Penwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7690,,,Lawn,MS_Lawn_medieval_2,,,Penwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7691,,,Lawn,MS_Lawn_medieval_20,,,Penwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7694,,,Lawn,MS_Lawn_medieval_3,,,Penwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7695,,,Lawn,MS_Lawn_medieval_4,,,Penwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7697,,,Lawn,MS_Lawn_medieval_6,,,Rubrics.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7697,,,Lawn,MS_Lawn_medieval_6,,,Coloured two-line initials in red. Minor initials and paraphs touched in red.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7698,,,Lawn,MS_Lawn_medieval_7,,,"Initials, drawings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War","Initials, typically 3- or 4-line at major divisions (with three-sided borders), 2-line at lesser divisions (with one-sided border), 1-line at verses.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War",Borders: see above.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War",Fol. 95r: King David at prayer,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War",Fol. 144r: St John the Baptist presenting a woman to the Virgin and Child enthroned,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War",Fol. 115r: funeral service,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War",Fol. 76r: Crucifixion,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War",Fol. 85r: Pentecost,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7701,,,Liturgical,MS_Liturg_100,,"First attributed by Millard Meiss to the (Harvard University MS. Richardson 32), an artist whose later work (including the present manuscript) has sometimes been attributed in more recent scholarship to a separate hand (dubbed The Master of the Royal Alexander (BL Royal MS. 20 B. XX)): see Gregory T. Clark, (2016), 286-291.Master of the Harvard HannibalArt in a Time of War",Fol. 23r: Annunciation,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7702,,,Liturgical,MS_Liturg_104,,,"Decoration Good borders, fine historiated and other initials. Drawing added, fol. 88v, 15th century, beginning. ( iii. 592, pl. LXI) Pächt and Alexander",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7703,,,Liturgical,MS_Liturg_119,,,Decoration Borders and initials. ( i. 758) Pächt and Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7704,,,Liturgical,MS_Liturg_130,,,"Decoration Good border, initial. Drawing, fol. 8v, 15th century. ( iii. 913) Pächt and Alexander",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7705,,,Liturgical,MS_Liturg_132,,,Decoration Borders and initials. Made for English market (calendar contains Utrecht and York saints). ( i. 318) Pächt and Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"3-line gold initial, decorated with floral sprays and gold discs, at the beginning of Commendation of the Souls (fol. 145r).",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"2-line blue initials with red penwork, occasionally incorporating an animal or human head (e.g. fols. 23v, 45v, 70r) at the beginnings of psalms, litany, canticles, prayers, sections of the Office of the Dead and the Fifteen O’s.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,Borders: see above.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"4-line gold initials, decorated with floral sprays and gold discs, at the beginnings of the Office of the Dead and the Fifteen O’s.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,1-line alternating plain red and blue initials at the beginnings of verses and periods.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,Blue KL monograms with red penwork in the calendar.,monogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"fol. 49v, Psalm 52 (initial D(ixit)), Fool with a bladder on a stick.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"fol. 88r, Psalm 97 (initial C(antate)), Clerics singing from a book open on a lectern.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"fol. 25r, Psalm 26 (initial D(ominus)), King David seated, pointing to his eyes.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,Rubrics in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"fol. 102v, Psalm 109 (initial D(ixit)), Seated Christ and God-the-Father.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7706,,,Liturgical,MS_Liturg_153,,A change of style and palette from fol. 139r onwards.,"fol. 37v, Psalm 38 (initial D(ixi)), King David seated, pointing to his mouth.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7708,,,Liturgical,MS_Liturg_184,,,"Decoration Fine borders, historiated and other initials. ( iii. 937, pl. LXXXIX) Pächt and Alexander",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
manuscript_7709,,,Liturgical,MS_Liturg_186,,"Damaged. ( iii. 833, pl. LXXXI)Pächt and Alexander",Fine borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7709,,,Liturgical,MS_Liturg_186,,"Damaged. ( iii. 833, pl. LXXXI)Pächt and Alexander",Fine initials (unusual style).,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7709,,,Liturgical,MS_Liturg_186,,"Damaged. ( iii. 833, pl. LXXXI)Pächt and Alexander",Good miniature.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","fol. 60r, Psalm 68 (initial S(aluum)), Jonah, emerging from the whale’s mouth, blessed by Christ, who leans down from the wall of Nineveh.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.",Rubrics in red ink (15th-century part).,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","2-line initials on gold backgrounds, decorated with foliage and interlace, and occasionally with animals or portrait heads, and borders (left margin) decorated with foliage, flowers, grotesques and gold discs at the beginnings of psalms, canticles, litany and prayers.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","3-line gold initials and half-borders, decorated with floral designs and gold discs, are at the beginnings of the sections of the hymnal.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","(full border) Figure in a red and blue parti-coloured tunic and hood, wearing pouch and sword; figure in a short tunic and hood, wearing a pouch, clasping a decorative stem with both hands.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","fol. 46r, Psalm 51 (initial Q(uid)), Young David, with loaded sling and dagger, looking at Goliath in armour, gold frog on his surcoat, carrying a sword and a shield, wounded in forehead; buildings in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","3-line initials on gold background, decorated with foliage and interlace at psalms 114 (fol. 110v), 18: 129 (fol. 119r), 119 (fol. 121v), 126 (fol. 124r), 131 (fol. 125v) and 137 (fol. 129r).",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.",Borders: see above.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","The 15th-century part has 5-line initials on gold background and borders (threequarter or full), decorated with floral designs and gold discs, at the beginnings of the Office of the Dead (fol. 158r) and the hymnal (fol. 165r).",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","fol. 20v, Psalm 26 (initial D(ominus)), King David, pointing to his eyes, kneeling before Christ, seated, holding an orb and blessing.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","(full border) Man in a red tunic and hood, aiming a crossbow.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.","fol. 1r, Psalm 1 (initial B(eatus)), Jesse Tree (Jesse awake, the Virgin and Child, Christ showing his wounds, King David playing harp, kings, prophets and pelican feeding its young with its blood).",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manuscript_7711,,,Liturgical,MS_Liturg_198,,"A 14th-century illuminator of this psalter was identified as the main artist of the Fitzwarin Psalter (Wormald, 1943; Sandler, 1986) and the artist who illuminated fol. 215r of the Luttrell Psalter (Camille, 1998, pp. 326–7; Brown, 2006, p. 20) and several other manuscripts.",(full border) Figure in tunic and hood.,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
