metadata: hand UID,metadata: file URL,metadata: collection,metadata: msID,metadata: shelfmark,metadata: part,metadata: part ID,metadata: part type,overview: hands,overview: total hands,person: scribe ref,person: hand n,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: loci,locus: locus,locus: from,locus: to,date: date,date: when,date: notAfter,date: notBefore,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
St_Johns_College_MS_89_hand_1,manuscript_12089,St_Johns_College,St_Johns_College_MS_89,St John's College MS 89,,St_Johns_College_MS_89,,"Written by seven or more scribes in caroline; there are a great many short stints early on. At least the following protracted scribal contributions can be identified: fols. 1 (the contents table), rvfols. 1, v/18–10fols. 10, v–16vfols. 21, v–26/28fols. 26/28–48, vfols. 49–56, vfols. 57–81. Punctuation: scribes 1–3 by vpunctus versus, point, and punctus elevatus (scribe 3 sometimes double punctus versus); scribe 4 by point (some altered later to punctus versus); scribe 5 by point and occasional punctus elevatus and double point; scribe 6 by point and occasional punctus elevatus; the biblical text marked with marginal diple.",,,,,,,,7,fols. 1rv; fols. 1v/18–10; fols. 10v–16v; fols. 21v–26/28; fols. 26/28–48v; fols. 49–56v; fols. 57–81v,1r 1v 10v 21v 26r 49r 57r,1v 10r 16v 26r 48v 56v 81v,,,,,,minusculeCaroline,,,caroline; punctus versus; point; punctus elevatus; punctus versus; point; punctus versus; point; punctus elevatus; point; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_92_hand_1,manuscript_12092,St_Johns_College,St_Johns_College_MS_92,St John's College MS 92,,St_Johns_College_MS_92,,Written in formal secretary. Punctuation by medial point and double virgula.,,,,,,,,0,,,,,,,,,curvisa,,,secretary; medial point; double virgula,,,,,,,,,
St_Johns_College_MS_93_hand_1,manuscript_12093,St_Johns_College,St_Johns_College_MS_93,St John's College MS 93,Manuscript 1 = Fols. 1–38,,,"In anglicana with frequent secretary a; shows the s. xv return to writing above the top line. Punctuation by virgula, double virgula, and occasional medial point.",,,,,,,,0,,,,s. xv,,1500,1400,,cursivaAntiquior,,,anglicana; secretary; virgula; double virgula; medial point,,,,,,,,,
St_Johns_College_MS_93_hand_2,manuscript_12093,St_Johns_College,St_Johns_College_MS_93,St John's College MS 93,Manuscript 2 = Fols. 39–47,,,Written in gothic textura semiquadrata with some substantial shifts of ductus (cf. fol. 44 for a notable example). Punctuation by vpoint and occasional double point.,,,,,,,,1,fol. 44v,44v,44v,,,,,,textualisNorthern,,,gothic textura semiquadrata; point; double point,,,,,,,,,
St_Johns_College_MS_94_hand_1,manuscript_12094,St_Johns_College,St_Johns_College_MS_94,St John's College MS 94,,St_Johns_College_MS_94,,"Written in gothic textura semiquadrata (universal anglicana g). Punctuation by low and medial point, double point, punctus elevatus, and punctus versus. See Watson, DMO, no. 873 (146–7) and plate 290 (fol. 16v, which separates fols. 1–9, 16 as the only precisely datable portion of the MS, 1420.",,,,,,,,0,,,,,,,,,textualisNorthern,,,"gothic textura semiquadrata; anglicana; low and medial point, double point; punctus elevatus; punctus versus",,,,,,,,,
St_Johns_College_MS_95_hand_1,manuscript_12095,St_Johns_College,St_Johns_College_MS_95,St John's College MS 95,,St_Johns_College_MS_95,,"Written in caroline. Punctuation by point, punctus versus, and occasional punctus elevatus.",,,,,,,,0,,,,,,,,,minisculeCaroline,,,caroline; point; punctus versus; punctus elevatus,,,,,,,,,
St_Johns_College_MS_96_hand_1,manuscript_12096,St_Johns_College,St_Johns_College_MS_96,St John's College MS 96,,St_Johns_College_MS_96,,"Written in several hands, all using protogothic bookhand; see N. R. Ker, The first scribe copied English Manuscripts in the Century after the Norman Conquest (Oxford, 1960), 20 n. 5.fols. 1–2 the second, fols. 3–46; the third, vfols. 47–80; the fourth, in a very spiky hand, fols. 80, with the table of chapters, v–149vfols. 104, probably a fifth scribe. Scribes 2–4 punctuate by v–6point and punctus elevatus; scribe 3 also uses the punctus interrogativus.",,,,,,,,5,fols. 1–2; fols. 3–46v; fols. 47–80; 80v–149v; fols. 104v–6,1r 3r 47r 80v 104v,2r 46v 80r 149v 106r,,,,,,protogothic,,,protogothic bookhand; point; punctus elevatus; punctus interrogativus,,,,,,,,,
St_Johns_College_MS_97_hand_1,manuscript_12097,St_Johns_College,St_Johns_College_MS_97,St John's College MS 97,,St_Johns_College_MS_97,,"Written in gothic textura prescissa, above the top line. Punctuation by low and medial point and punctus elevatus.",,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura prescissa; low and medial point; punctus elevatus.,,,,,,,,,
St_Johns_College_MS_98_hand_1,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,Manuscript 1 = Fols. 3–18,,,Written in gothic textura semiquadrata. Punctuation by point and occasional punctus elevatus.,,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura semiquadrata; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_98_hand_2,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,"Manuscript 2, Booklet 1 = Fols. 19–54",,,"Written in gothic textura semiquadrata, a different scribe from the preceding. Punctuation by point and occasional punctus elevatus.",,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura semiquadrata; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_98_hand_3,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,"Manuscript 2, Booklet 2 = Fols. 55–94",,,"Written in a spiky gothic textura quadrata, s. xiii, the added text (a) by the same scribe as the remainder. Punctuation by 2point and punctus elevatus.",,,,,,,,0,,,,s. xiii2,,1280,1270,Gregorian,textualisNorthern,,,gothic textura quadrata; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_98_hand_4,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,"Manuscript 2, Booklet 3 = Fols. 95–124",,,The scribe of the previous booklet continues.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_98_hand_5,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,Manuscript 3 = Fols. 125–50,,,"Written in textura semiquadrata, a hand contemporary with the preceding. Punctuation by medial point only.",,,,,,,,0,,,,,,,,,textualisNorthern,,,textura semiquadrata; medial point,,,,,,,,,
St_Johns_College_MS_98_hand_6,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,Manuscript 4 = Fols. 151–67,,,"Written in gothic textura quadrata by two scribes, s. xiii ex., the first writing fols. 151–62, the second fols. 162v–164v. Punctuation by point and double point (scribe 1); and by low and medial point, punctus elevatus, and double point (scribe 2).",,,,,,,,0,,,,s. xiii ex.,,1300,1275,Gregorian,textualisNorthern,,,gothic textura quadrata; point; double point; low and medial point; punctus elevatus; double point,,,,,,,,,
St_Johns_College_MS_98_hand_7,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,Manuscript 5 = Fols. 168–82,,,Written in contemporary gothic textura semiquadrata. Punctuation by medial point and punctus elevatus.,,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura semiquadrata; medial point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_98_hand_8,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,Manuscript 6 = Fols. 183–214,,,"Written in gothic textura quadrata, s. xiii ex. Punctuation by point and medial point, occasional double point and punctus interrogativus.",,,,,,,,0,,,,s. xiii ex.,,1300,1275,Gregorian,textualisNorthern,,,gothic textura quadrata; point; medial point; double point; punctus interrogativus,,,,,,,,,
St_Johns_College_MS_98_hand_9,manuscript_12098,St_Johns_College,St_Johns_College_MS_98,St John's College MS 98,Manuscript 7 = Fols. 215–26,,,Written in contemporary gothic textura quadrata. Punctuation by medial point.,,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura quadrata; medial point,,,,,,,,,
St_Johns_College_MS_99_hand_1,manuscript_12099,St_Johns_College,St_Johns_College_MS_99,St John's College MS 99,,St_Johns_College_MS_99,,"Written in caroline, each booklet perhaps by a different scribe. Punctuation by point and punctus elevatus.",,,,,,,,0,,,,,,,,,minusculeCaroline,,,caroline; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_100_hand_1,manuscript_12100,St_Johns_College,St_Johns_College_MS_100,St John's College MS 100,,St_Johns_College_MS_100,,"Written in gothic textura semiquadrata by three scribes, all writing above top line:",3,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura semiquadrata,,,,,,,,,
St_Johns_College_MS_100_hand_2,manuscript_12100,St_Johns_College,St_Johns_College_MS_100,St John's College MS 100,,St_Johns_College_MS_100,,Scribe 1 copied fols. 1–197 (the end of Ecclus.)vb,3,,,hand-1,,,,1,fols. 1–197vb,1r,197vb,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_100_hand_3,manuscript_12100,St_Johns_College,St_Johns_College_MS_100,St John's College MS 100,,St_Johns_College_MS_100,,Scribe 2 copied to the end of the Old Testament (fol. 266rb),3,,,hand-2,,,,1,(fol. 266rb),198ra,266rb,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_100_hand_4,manuscript_12100,St_Johns_College,St_Johns_College_MS_100,St John's College MS 100,,St_Johns_College_MS_100,,"Scribe 3 copied the New Testament, usually in brown ink",3,,,hand-3,,,,0,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_100_hand_5,manuscript_12100,St_Johns_College,St_Johns_College_MS_100,St John's College MS 100,,St_Johns_College_MS_100,,Punctuation by point and punctus elevatus (all three scribes).,3,,,,,,,0,,,,,,,,,,,,point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_101_hand_1,manuscript_12101,St_Johns_College,St_Johns_College_MS_101,St John's College MS 101,Manuscript 1 = Fols. 1–40,,,"Written in gothic textura quadrata, s. xii ex. or xiii in., the text above the top line (as is usually the gloss); the text and the gloss in different styles and perhaps written by different scribes. Punctuation by point and punctus interrogativus (the text); in the gloss, the punctus elevatus also occurs.",,,,,,,,0,,,,s. xii ex. or xiii in.,,1225,1175,Gregorian,textualisNorthern,,,gothic textura quadrata; point; punctus interrogativus; punctus elevatus,,,,,,,,,
St_Johns_College_MS_101_hand_2,manuscript_12101,St_Johns_College,St_Johns_College_MS_101,St John's College MS 101,Manuscript 2 = Fols. 41–126,,,"Written by at least two scribes, one for the text and perhaps two for the fragmentary gloss (the second taking over on fol. 92). All write protogothic bookhand of s. xii ex., the first gloss scribe more conservative than the others. Punctuation by point and occasional punctus elevatus in both text and gloss.",,,,,,,,0,,,,"s. xii
                              ex.",,1200,1175,Gregorian,protogothic,,,protogothic bookhand; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_101_hand_3,manuscript_12101,St_Johns_College,St_Johns_College_MS_101,St John's College MS 101,Manuscript 3 = Fols. 127–34,,,"Written in protogothic bookhand, s. xii ex. Punctuation by point and punctus elevatus.",,,,,,,,0,,,,s. xii ex.,,1200,1175,Gregorian,protogothic,,,protogothic bookhand; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_101_hand_4,manuscript_12101,St_Johns_College,St_Johns_College_MS_101,St John's College MS 101,Manuscript 4 = Fols. 135–58,,,"Written in transitional protogothic bookhand/ gothic textura, s. xiii in. (both the text and gloss below top line). Punctuation by point and occasional punctus elevatus in both text and gloss.",,,,,,,,0,,,,s. xiii in.,,1225,1200,Gregorian,protogothic,,,protogothic bookhand; gothic textura; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_102_hand_1,manuscript_12102,St_Johns_College,St_Johns_College_MS_102,St John's College MS 102,,St_Johns_College_MS_102,,"Written in by four or five scribes, one for each text (each one is a booklet).lettre bâtarde",,,,,,,,0,,,,,,,,,curvisa,,,lettre bâtarde,,,,,,,,,
St_Johns_College_MS_104_hand_1,manuscript_12104,St_Johns_College,St_Johns_College_MS_104,St John's College MS 104,,St_Johns_College_MS_104,,"The text and gloss written in different styles, perhaps in different hands, of protogothic bookhand. Punctuation by point and medial point in the text, by point only in the gloss.",,,,,,,,0,,,,,,,,,protogothic,,,protogothic bookhand; point; medial point; point,,,,,,,,,
St_Johns_College_MS_104_hand_2,manuscript_12104,St_Johns_College,St_Johns_College_MS_104,St John's College MS 104,MS 104 - flyleaf (a),,flyleaf,"Written in caroline, s. xii med.",,,,,,,,0,,,,,,,,,minisculeCaroline,,,caroline,,,,,,,,,
St_Johns_College_MS_104_hand_3,manuscript_12104,St_Johns_College,St_Johns_College_MS_104,St John's College MS 104,MS 104 - flyleaf (b),,flyleaf,"So far as it is visible under ultraviolet light, the script appears to be continental caroline, perhaps from north-western France, s. xi2, with some portions in rustic capitals.",,,,,,,,0,,,,,,,,,minisculeCaroline,,,continental caroline; rustic capitals,,,,,,,,,
St_Johns_College_MS_106_hand_1,manuscript_12106,St_Johns_College,St_Johns_College_MS_106,St John's College MS 106,Manuscript 1 = Fols. 1–114,,,"Written in protogothic bookhand. Punctuation by point and punctus versus, occasional punctus elevatus.",,,,,,,,0,,,,,,,,,protogothic,,,protogothic bookhand; point; punctus versus; occasional punctus elevatus,,,,,,,,,
St_Johns_College_MS_106_hand_2,manuscript_12106,St_Johns_College,St_Johns_College_MS_106,St John's College MS 106,Manuscript 2 = Fols. 115–27,,,Written in protogothic bookhand. Punctuation by point and occasional punctus elevatus.,,,,,,,,0,,,,,,,,,protogothic,,,protogothic bookhand; point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_108_hand_1,manuscript_12108,St_Johns_College,St_Johns_College_MS_108,St John's College MS 108,,St_Johns_College_MS_108,,Written in gothic textura rotunda. Punctuation by point and medial point.,,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura rotunda; point; medial point,,,,,,,,,
St_Johns_College_MS_109_hand_1,manuscript_12109,St_Johns_College,St_Johns_College_MS_109,St John's College MS 109,,St_Johns_College_MS_109,,Written in anglicana (universal secretary a).,,,,,,,,0,,,,,,,,,cursivaAntiquior,,,anglicana,,,,,,,,,
St_Johns_College_MS_110_hand_1,manuscript_12110,St_Johns_College,St_Johns_College_MS_110,St John's College MS 110,,St_Johns_College_MS_110,,"Written in gothic textura semiquadrata, below top line. Punctuation by point, medial point, and occasional punctus elevatus.",,,,,,,,0,,,,,,,,,textualisNorthern,,,gothic textura semiquadrata; point; medial point; punctus elevatus,,,,,,,,,
St_Johns_College_MS_111_hand_1,manuscript_12111,St_Johns_College,St_Johns_College_MS_111,St John's College MS 111,,St_Johns_College_MS_111,,Written in two sizes of protogothic book-hand. Punctuation by point only.,,,,,,,,0,,,,,,,,,protogothic,,,protogothic book-hand; point,,,,,,,,,
St_Johns_College_MS_112_hand_1,manuscript_12112,St_Johns_College,St_Johns_College_MS_112,St John's College MS 112,Manuscript 1 = Fols. 1–114,,,"Written in gothic textura quadrata of a university sort, s. xiv in. Punctuation by point and medial point, with added virgulae.",,,,,,,,0,,,,"s. xiv
                              in.",,1325,1300,Gregorian,textualisNorthern,,,gothic textura quadrata; point; medial point; virgulae,,,,,,,,,
St_Johns_College_MS_112_hand_2,manuscript_12112,St_Johns_College,St_Johns_College_MS_112,St John's College MS 112,"Manuscript 2 = Fols. 115–208, X–XI",,,"Written in transitional protogothic book-hand/gothic textura, s. xii/xiii or xiii in. Punctuation by point and medial point.",,,,,,,,0,,,,s. xii/xiii or xiii in.,,1225,1190,Gregorian,protogothic,,,protogothic book-hand; gothic textura; point; medial point,,,,,,,,,
St_Johns_College_MS_112_hand_3,manuscript_12112,St_Johns_College,St_Johns_College_MS_112,St John's College MS 112,The flyleaves,,flyleaf,"Written in textura semiquadrata, s. xiii ex., probably English or French.",,,,,,,,0,,,,s. xiii ex.,,1300,1275,Gregorian,textualisNorthern,,,textura semiquadrata,,,,,,,,,
St_Johns_College_MS_113_hand_1,manuscript_12113,St_Johns_College,St_Johns_College_MS_113,St John's College MS 113,Manuscript 1 = Fols. 1–120,,,"Written in anglicana, s. xv in. (more than one hand: recognizable bounds to stints at quire ends 36/37, 48/49, but there are others; item 3 by a single scribe). Punctuation by medial point and double virgula (perhaps unexecuted signals for a paraph).",,,,,,,,0,,,,s. xv in.,,1425,1400,Gregorian,curvisaAntiquior,,,anglicana; medial point; double virgula,,,,,,,,,
St_Johns_College_MS_113_hand_2,manuscript_12113,St_Johns_College,St_Johns_College_MS_113,St John's College MS 113,Manuscript 2 = Fols. 121–41,,,"Written in gothic textura quadrata, s. xv in. Punctuation by occasional medial point.",,,,,,,,0,,,,s. xv in,,1425,1400,Gregorian,textualisNorthern,,,gothic textura quadrata; medial point,,,,,,,,,
